filename,population_size,elite_size,mutatants_size,crossover_probability,restart_generations,restart_strategy,seed,objective_value,time_elapsed,stop_time,best_value
training/19-2-FullIns_5.txt,100,0.25,0.10,0.80,100,2,1,1319,165.874,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.10,0.80,100,2,2,1319,165.243,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.10,0.80,100,2,3,1321,165.599,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.10,0.80,100,2,4,1327,165.477,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,1,0,1319,165.342,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,1,1,1321,165.632,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,1,2,1321,165.523,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,1,3,1319,165.277,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,1,4,1320,165.389,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,1,0,1319,165.326,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,1,1,1320,165.601,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,1,2,1319,165.279,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,1,3,1321,165.351,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,1,4,1319,165.626,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,2,0,1319,165.488,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,2,1,1321,165.566,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,2,2,1319,165.4,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,2,3,1323,165.43,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,50,2,4,1320,165.545,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,2,0,1319,165.464,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,2,1,1326,165.502,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,2,2,1319,165.526,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,2,3,1321,165.439,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.70,100,2,4,1319,165.34,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,1,0,1319,165.332,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,1,1,1319,165.317,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,1,2,1319,165.439,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,1,3,1319,165.38,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,1,4,1320,165.348,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,1,0,1319,165.4,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,1,1,1319,165.456,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,1,2,1324,165.263,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,1,3,1319,165.295,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,1,4,1319,165.525,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,2,0,1321,165.488,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,2,1,1326,165.445,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,2,2,1319,165.372,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,2,3,1319,165.292,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,50,2,4,1319,166.046,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,2,0,1319,165.324,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,2,1,1330,165.437,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,2,2,1319,165.297,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,2,3,1321,165.362,165.218,1319
training/19-2-FullIns_5.txt,100,0.25,0.20,0.80,100,2,4,1319,165.472,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,1,0,1330,165.822,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,1,1,1321,165.301,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,1,2,1319,165.591,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,1,3,1319,165.502,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,1,4,1319,165.695,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,1,0,1320,165.345,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,1,1,1319,165.501,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,1,2,1319,165.36,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,1,3,1319,165.549,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,1,4,1319,165.476,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,2,0,1328,166.119,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,2,1,1321,165.808,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,2,2,1319,165.435,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,2,3,1319,165.538,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,50,2,4,1319,165.7,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,2,0,1326,165.348,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,2,1,1321,165.639,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,2,2,1319,165.84,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,2,3,1319,165.229,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.70,100,2,4,1321,165.423,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,1,0,1319,165.528,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,1,1,1320,165.332,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,1,2,1319,165.229,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,1,3,1323,165.668,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,1,4,1319,165.696,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,1,0,1319,165.532,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,1,1,1319,165.529,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,1,2,1319,165.607,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,1,3,1328,165.255,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,1,4,1319,165.699,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,2,0,1321,165.755,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,2,1,1319,165.468,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,2,2,1319,165.713,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,2,3,1324,165.816,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,50,2,4,1326,165.59,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,2,0,1321,165.486,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,2,1,1321,165.819,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,2,2,1319,165.637,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,2,3,1319,165.741,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.10,0.80,100,2,4,1326,165.548,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,1,0,1323,165.733,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,1,1,1319,165.731,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,1,2,1319,165.785,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,1,3,1319,165.676,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,1,4,1319,165.748,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,1,0,1328,165.244,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,1,1,1319,165.461,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,1,2,1319,165.757,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,1,3,1319,165.512,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,1,4,1325,165.439,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,2,0,1319,165.977,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,2,1,1319,165.522,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,2,2,1319,165.669,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,2,3,1319,165.863,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,50,2,4,1320,165.484,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,2,0,1321,165.771,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,2,1,1319,165.364,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,2,2,1321,165.751,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,2,3,1319,165.339,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.70,100,2,4,1330,165.393,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,1,0,1319,165.349,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,1,1,1319,165.484,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,1,2,1321,165.709,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,1,3,1320,165.299,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,1,4,1321,165.807,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,1,0,1319,165.592,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,1,1,1319,165.851,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,1,2,1319,165.514,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,1,3,1321,165.519,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,1,4,1326,165.662,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,2,0,1322,165.936,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,2,1,1319,165.376,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,2,2,1319,165.585,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,2,3,1328,165.585,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,50,2,4,1321,165.475,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,2,0,1321,165.745,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,2,1,1319,165.787,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,2,2,1319,165.311,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,2,3,1321,165.668,165.218,1319
training/19-2-FullIns_5.txt,150,0.20,0.20,0.80,100,2,4,1322,165.399,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,1,0,1319,165.479,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,1,1,1319,165.804,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,1,2,1319,165.464,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,1,3,1319,165.734,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,1,4,1319,165.481,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,1,0,1319,165.554,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,1,1,1321,165.394,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,1,2,1319,165.58,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,1,3,1319,165.313,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,1,4,1319,165.747,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,2,0,1319,165.26,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,2,1,1319,165.626,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,2,2,1319,165.433,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,2,3,1321,165.716,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,50,2,4,1319,165.543,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,2,0,1319,165.75,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,2,1,1319,165.381,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,2,2,1319,165.389,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,2,3,1321,165.627,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.70,100,2,4,1319,165.326,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,1,0,1321,165.613,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,1,1,1320,165.397,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,1,2,1319,165.284,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,1,3,1321,165.347,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,1,4,1319,165.809,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,1,0,1319,165.595,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,1,1,1320,165.31,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,1,2,1319,165.553,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,1,3,1324,165.453,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,1,4,1319,165.808,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,2,0,1319,165.336,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,2,1,1319,165.654,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,2,2,1319,165.689,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,2,3,1319,165.321,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,50,2,4,1319,165.82,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,2,0,1321,165.77,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,2,1,1320,165.642,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,2,2,1324,165.451,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,2,3,1321,165.508,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.10,0.80,100,2,4,1319,165.661,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,1,0,1321,165.746,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,1,1,1321,165.273,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,1,2,1319,165.254,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,1,3,1319,165.466,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,1,4,1319,165.317,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,1,0,1328,165.279,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,1,1,1321,165.776,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,1,2,1319,165.434,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,1,3,1319,165.661,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,1,4,1319,165.426,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,2,0,1319,165.602,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,2,1,1319,165.779,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,2,2,1319,165.258,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,2,3,1319,165.493,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,50,2,4,1321,165.564,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,2,0,1326,165.291,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,2,1,1321,165.652,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,2,2,1319,165.265,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,2,3,1321,165.231,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.70,100,2,4,1332,165.322,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,1,0,1323,165.726,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,1,1,1323,165.514,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,1,2,1319,165.738,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,1,3,1319,165.497,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,1,4,1321,165.576,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,1,0,1326,165.527,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,1,1,1319,165.553,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,1,2,1319,165.234,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,1,3,1319,165.491,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,1,4,1330,165.471,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,2,0,1321,165.561,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,2,1,1320,165.244,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,2,2,1319,165.256,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,2,3,1319,165.278,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,50,2,4,1319,165.327,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,2,0,1319,165.458,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,2,1,1319,165.737,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,2,2,1319,165.589,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,2,3,1328,165.68,165.218,1319
training/19-2-FullIns_5.txt,150,0.25,0.20,0.80,100,2,4,1319,165.467,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,1,0,1319,165.664,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,1,1,1321,165.545,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,1,2,1319,165.761,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,1,3,1321,165.577,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,1,4,1324,165.762,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,1,0,1319,165.983,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,1,1,1319,165.56,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,1,2,1319,165.347,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,1,3,1321,165.307,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,1,4,1321,165.661,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,2,0,1319,165.74,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,2,1,1321,165.932,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,2,2,1319,166.06,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,2,3,1319,165.599,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,50,2,4,1321,165.803,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,2,0,1319,166.012,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,2,1,1319,165.26,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,2,2,1319,165.758,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,2,3,1319,165.879,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.70,100,2,4,1319,165.726,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,1,0,1319,165.264,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,1,1,1321,165.322,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,1,2,1319,165.772,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,1,3,1319,165.657,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,1,4,1319,165.535,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,1,0,1319,165.382,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,1,1,1319,165.454,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,1,2,1319,165.245,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,1,3,1319,165.996,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,1,4,1319,165.427,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,2,0,1322,165.416,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,2,1,1319,165.48,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,2,2,1319,165.262,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,2,3,1319,165.581,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,50,2,4,1319,165.87,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,2,0,1319,165.529,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,2,1,1330,165.575,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,2,2,1319,165.719,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,2,3,1319,165.646,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.10,0.80,100,2,4,1319,165.852,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,1,0,1319,165.956,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,1,1,1321,165.899,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,1,2,1321,165.936,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,1,3,1320,165.352,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,1,4,1320,165.787,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,1,0,1319,165.275,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,1,1,1321,165.454,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,1,2,1322,165.648,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,1,3,1321,165.295,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,1,4,1319,165.795,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,2,0,1319,165.532,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,2,1,1319,166.043,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,2,2,1321,165.477,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,2,3,1319,166.013,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,50,2,4,1319,165.503,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,2,0,1319,165.604,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,2,1,1321,165.398,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,2,2,1326,165.699,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,2,3,1321,165.734,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.70,100,2,4,1319,165.953,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,1,0,1323,165.69,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,1,1,1319,165.332,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,1,2,1321,165.298,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,1,3,1319,165.241,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,1,4,1319,165.424,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,100,1,0,1323,165.877,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,100,1,1,1322,165.792,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,100,1,2,1319,165.522,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,100,1,3,1319,165.416,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,100,1,4,1319,166.114,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,2,0,1323,165.592,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,2,1,1322,165.747,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,2,2,1331,166.023,165.218,1319
training/19-2-FullIns_5.txt,200,0.20,0.20,0.80,50,2,3,1319,165.272,165.218,1319
